table_name,column_name,data_type,description
kna1,PFACH,STRING,
kna1,PSTL2,STRING,
kna1,COUNC,STRING,
kna1,CITYC,STRING,
kna1,RPMKR,STRING,
kna1,SPERR,STRING,
kna1,SPRAS,STRING,Código do idioma
kna1,STCD1,STRING,
kna1,STCD2,STRING,
kna1,STKZA,STRING,
kna1,STKZU,STRING,
kna1,TELBX,STRING,
kna1,TELF2,STRING,
kna1,TELTX,STRING,
kna1,TELX1,STRING,
kna1,LZONE,STRING,
kna1,XZEMP,STRING,
kna1,VBUND,STRING,
kna1,STCEG,STRING,
kna1,DEAR1,STRING,
kna1,DEAR2,STRING,
kna1,DEAR3,STRING,
kna1,DEAR4,STRING,
kna1,DEAR5,STRING,
kna1,GFORM,STRING,
kna1,BRAN1,STRING,
kna1,BRAN2,STRING,
kna1,BRAN3,STRING,
kna1,BRAN4,STRING,
kna1,BRAN5,STRING,
kna1,EKONT,STRING,
kna1,UMSAT,STRING,
kna1,UMJAH,STRING,
kna1,UWAER,STRING,
kna1,JMZAH,STRING,
kna1,JMJAH,STRING,
kna1,KATR1,STRING,
kna1,KATR2,STRING,
kna1,KATR3,STRING,
kna1,KATR4,STRING,
kna1,KATR5,STRING,
kna1,KATR6,STRING,
kna1,KATR7,STRING,
kna1,KATR8,STRING,
kna1,KATR9,STRING,
kna1,KATR10,STRING,
kna1,STKZN,STRING,
kna1,UMSA1,STRING,
kna1,TXJCD,STRING,
kna1,PERIV,STRING,
kna1,ABRVW,STRING,
kna1,INSPBYDEBI,STRING,
kna1,INSPATDEBI,STRING,
kna1,KTOCD,STRING,
kna1,PFORT,STRING,
kna1,WERKS,STRING,Centro/planta responsável
kna1,DTAMS,STRING,
kna1,DTAWS,STRING,
kna1,DUEFL,STRING,
kna1,HZUOR,STRING,
kna1,SPERZ,STRING,
kna1,ETIKG,STRING,
kna1,CIVVE,STRING,
kna1,MILVE,STRING,
kna1,KDKG1,STRING,
kna1,KDKG2,STRING,
kna1,KDKG3,STRING,
kna1,KDKG4,STRING,
kna1,KDKG5,STRING,
kna1,XKNZA,STRING,
kna1,FITYP,STRING,
kna1,STCDT,STRING,
kna1,STCD3,STRING,
kna1,STCD4,STRING,
kna1,STCD5,STRING,
kna1,STCD6,STRING,
kna1,XICMS,STRING,
kna1,XXIPI,STRING,
kna1,XSUBT,STRING,
kna1,CFOPC,STRING,
kna1,TXLW1,STRING,
kna1,TXLW2,STRING,
kna1,CCC01,STRING,
kna1,CCC02,STRING,
kna1,CCC03,STRING,
kna1,CCC04,STRING,
kna1,BONDED_AREA_CONFIRM,STRING,
kna1,DONATE_MARK,STRING,
kna1,CONSOLIDATE_INVOICE,STRING,
kna1,ALLOWANCE_TYPE,STRING,
kna1,EINVOICE_MODE,STRING,
kna1,CASSD,STRING,
kna1,KNURL,STRING,
kna1,J_1KFREPRE,STRING,
kna1,J_1KFTBUS,STRING,
kna1,J_1KFTIND,STRING,
kna1,CONFS,STRING,
kna1,UPDAT,STRING,
kna1,UPTIM,STRING,
kna1,NODEL,STRING,
kna1,DEAR6,STRING,
kna1,DELIVERY_DATE_RULE,STRING,
kna1,CVP_XBLCK,STRING,
kna1,SUFRAMA,STRING,
kna1,RG,STRING,
kna1,EXP,STRING,
kna1,UF,STRING,
kna1,RGDATE,STRING,
kna1,RIC,STRING,
kna1,RNE,STRING,
kna1,RNEDATE,STRING,
kna1,CNAE,STRING,
kna1,LEGALNAT,STRING,
kna1,CRTN,STRING,
kna1,ICMSTAXPAY,STRING,
kna1,INDTYP,STRING,
kna1,TDT,STRING,
kna1,COMSIZE,STRING,
kna1,DECREGPC,STRING,
kna1,PH_BIZ_STYLE,STRING,
kna1,PAYTRSN,STRING,
kna1,KNA1_EEW_CUST,STRING,
kna1,RULE_EXCLUSION,STRING,
kna1,KNA1_ADDR_EEW_CUST,STRING,
kna1,ALC,STRING,
kna1,PMT_OFFICE,STRING,
kna1,FEE_SCHEDULE,STRING,
kna1,DUNS,STRING,
kna1,DUNS4,STRING,
kna1,SAM_UE_ID,STRING,
kna1,SAM_EFT_IND,STRING,
kna1,PSOFG,STRING,
kna1,PSOIS,STRING,
kna1,PSON1,STRING,
kna1,PSON2,STRING,
kna1,PSON3,STRING,
kna1,PSOVN,STRING,
kna1,PSOTL,STRING,
kna1,PSOHS,STRING,
kna1,PSOST,STRING,
kna1,PSOO1,STRING,
kna1,PSOO2,STRING,
kna1,PSOO3,STRING,
kna1,PSOO4,STRING,
kna1,PSOO5,STRING,
kna1,J_1IEXCD,STRING,
kna1,J_1IEXRN,STRING,
kna1,J_1IEXRG,STRING,
kna1,J_1IEXDI,STRING,
kna1,J_1IEXCO,STRING,
kna1,J_1ICSTNO,STRING,
kna1,J_1ILSTNO,STRING,
kna1,J_1IPANNO,STRING,
kna1,J_1IEXCICU,STRING,
kna1,AEDAT,STRING,Data da última alteração
kna1,USNAM,STRING,
kna1,J_1ISERN,STRING,
kna1,J_1IPANREF,STRING,
kna1,GST_TDS,STRING,
kna1,J_3GETYP,STRING,
kna1,J_3GREFTYP,STRING,
kna1,PSPNR,STRING,
kna1,COAUFNR,STRING,
kna1,J_3GAGEXT,STRING,
kna1,J_3GAGINT,STRING,
kna1,J_3GAGDUMI,STRING,
kna1,J_3GAGSTDI,STRING,
kna1,LGORT,STRING,
kna1,KOKRS,STRING,
kna1,KOSTL,STRING,Centro de custo
kna1,J_3GABGLG,STRING,
kna1,J_3GABGVG,STRING,
kna1,J_3GABRART,STRING,
kna1,J_3GSTDMON,STRING,
kna1,J_3GSTDTAG,STRING,
kna1,J_3GTAGMON,STRING,
kna1,J_3GZUGTAG,STRING,
kna1,J_3GMASCHB,STRING,
kna1,J_3GMEINSA,STRING,
kna1,J_3GKEINSA,STRING,
kna1,J_3GBLSPER,STRING,
kna1,J_3GKLEIVO,STRING,
kna1,J_3GCALID,STRING,
kna1,J_3GVMONAT,STRING,
kna1,J_3GABRKEN,STRING,
kna1,J_3GLABRECH,STRING,
kna1,J_3GAABRECH,STRING,
kna1,J_3GZUTVHLG,STRING,
kna1,J_3GNEGMEN,STRING,
kna1,J_3GFRISTLO,STRING,
kna1,J_3GEMINBE,STRING,
kna1,J_3GFMGUE,STRING,
kna1,J_3GZUSCHUE,STRING,
kna1,J_3GSCHPRS,STRING,
kna1,J_3GINVSTA,STRING,
kna1,ODQ_CHANGEMODE,STRING,
kna1,ODQ_ENTITYCNTR,STRING,
kna1,current_ts,STRING,
kna1,yearCurrentTs,STRING,
kna1,monthCurrentTs,STRING,
kna1,dayCurrentTs,STRING,
kna1,dataImportacao,TIMESTAMP,
konp,DI_SEQUENCE_NUMBER,LONG,
konp,DI_OPERATION_TYPE,STRING,
konp,MANDT,STRING,Cliente SAP (mandante)
konp,KNUMH,STRING,
konp,KOPOS,STRING,
konp,KAPPL,STRING,
konp,KSCHL,STRING,
konp,KNUMT,STRING,
konp,STFKZ,STRING,
konp,KZBZG,STRING,
konp,KSTBM,STRING,
konp,KONMS,STRING,
konp,KSTBW,STRING,
konp,KONWS,STRING,
konp,KRECH,STRING,
konp,KBETR,STRING,
konp,KONWA,STRING,
konp,KPEIN,STRING,
konp,KMEIN,STRING,
konp,PRSCH,STRING,
konp,KUMZA,STRING,
konp,KUMNE,STRING,
konp,MEINS,STRING,
konp,MXWRT,STRING,
konp,GKWRT,STRING,
konp,PKWRT,STRING,
konp,FKWRT,STRING,
konp,RSWRT,STRING,
konp,KWAEH,STRING,
konp,UKBAS,STRING,
konp,KZNEP,STRING,
konp,KUNNR,STRING,
konp,LIFNR,STRING,
konp,MWSK1,STRING,
konp,LOEVM_KO,STRING,
konp,ZAEHK_IND,STRING,
konp,BOMAT,STRING,
konp,KBRUE,STRING,
konp,KSPAE,STRING,
konp,BOSTA,STRING,
konp,KNUMA_PI,STRING,
konp,KNUMA_AG,STRING,
konp,KNUMA_SQ,STRING,
konp,VALTG,STRING,
konp,VALDT,STRING,
konp,ZTERM,STRING,
konp,ANZAUF,STRING,
konp,MIKBAS,STRING,
konp,MXKBAS,STRING,
konp,KOMXWRT,STRING,
konp,KLF_STG,STRING,
konp,KLF_KAL,STRING,
konp,VKKAL,STRING,
konp,AKTNR,STRING,
konp,KNUMA_BO,STRING,
konp,MWSK2,STRING,
konp,VERTT,STRING,
konp,VERTN,STRING,
konp,VBEWA,STRING,
konp,MDFLG,STRING,
konp,KFRST,STRING,
konp,UASTA,STRING,
konp,CNDN_CHGREASON,STRING,
konp,ODQ_CHANGEMODE,STRING,
konp,ODQ_ENTITYCNTR,STRING,
konp,current_ts,STRING,
konp,yearCurrentTs,STRING,
konp,monthCurrentTs,STRING,
konp,dayCurrentTs,STRING,
konp,dataImportacao,TIMESTAMP,
ksml,DI_SEQUENCE_NUMBER,LONG,
ksml,DI_OPERATION_TYPE,STRING,
ksml,MANDT,STRING,Cliente SAP (mandante)
ksml,CLINT,STRING,
ksml,POSNR,STRING,
ksml,ADZHL,STRING,
ksml,ABTEI,STRING,
ksml,DINKB,STRING,
ksml,HERKU,STRING,
ksml,IMERK,STRING,
ksml,OMERK,STRING,
ksml,KLART,STRING,
ksml,RELEV,STRING,
ksml,DATUV,STRING,
ksml,TECHV,STRING,
ksml,AENNR,STRING,
ksml,LKENZ,STRING,
ksml,VMERK,STRING,
ksml,DPLEN,STRING,
ksml,OFFST,STRING,
ksml,BLLIN,STRING,
ksml,DPTXT,STRING,
ksml,CUSTR,STRING,
ksml,JUSTR,STRING,
ksml,COLOR,STRING,
ksml,INTSF,STRING,
ksml,INVER,STRING,
ksml,CKBOX,STRING,
ksml,INPUT,STRING,
ksml,AMERK,STRING,
ksml,MKENN,STRING,
ksml,DATUB,STRING,
ksml,PPREL,STRING,
ksml,EWM_REL,STRING,
ksml,PROP_REL,STRING,
ksml,ODQ_CHANGEMODE,STRING,
ksml,ODQ_ENTITYCNTR,STRING,
ksml,current_ts,STRING,
ksml,yearCurrentTs,STRING,
ksml,monthCurrentTs,STRING,
ksml,dayCurrentTs,STRING,
ksml,dataImportacao,TIMESTAMP,
kssk,DI_SEQUENCE_NUMBER,LONG,
kssk,DI_OPERATION_TYPE,STRING,
kssk,MANDT,STRING,Cliente SAP (mandante)
kssk,OBJEK,STRING,
kssk,MAFID,STRING,
kssk,KLART,STRING,
kssk,CLINT,STRING,
kssk,ADZHL,STRING,
kssk,ZAEHL,STRING,
kssk,STATU,STRING,
kssk,STDCL,STRING,
kssk,REKRI,STRING,
kssk,AENNR,STRING,
kssk,DATUV,STRING,
kssk,LKENZ,STRING,
kssk,DATUB,STRING,
kssk,ODQ_CHANGEMODE,STRING,
kssk,ODQ_ENTITYCNTR,STRING,
kssk,current_ts,STRING,
kssk,yearCurrentTs,STRING,
kssk,monthCurrentTs,STRING,
kssk,dayCurrentTs,STRING,
kssk,dataImportacao,TIMESTAMP,
lfa1,DI_SEQUENCE_NUMBER,LONG,
lfa1,DI_OPERATION_TYPE,STRING,
lfa1,MANDT,STRING,Cliente SAP (mandante)
lfa1,LIFNR,STRING,
lfa1,LAND1,STRING,
lfa1,NAME1,STRING,
lfa1,NAME2,STRING,
lfa1,NAME3,STRING,
lfa1,NAME4,STRING,
lfa1,ORT01,STRING,
lfa1,ORT02,STRING,
lfa1,PFACH,STRING,
lfa1,PSTL2,STRING,
lfa1,PSTLZ,STRING,
lfa1,REGIO,STRING,
lfa1,SORTL,STRING,
lfa1,STRAS,STRING,
lfa1,ADRNR,STRING,
lfa1,MCOD1,STRING,
lfa1,MCOD2,STRING,
lfa1,MCOD3,STRING,
lfa1,ANRED,STRING,
lfa1,BAHNS,STRING,
lfa1,BBBNR,STRING,
lfa1,BBSNR,STRING,
lfa1,BEGRU,STRING,
lfa1,BRSCH,STRING,
lfa1,BUBKZ,STRING,
lfa1,DATLT,STRING,
lfa1,DTAMS,STRING,
lfa1,DTAWS,STRING,
lfa1,ERDAT,STRING,Data de criação do registro
lfa1,ERNAM,STRING,Usuário que criou o registro
lfa1,ESRNR,STRING,
lfa1,KONZS,STRING,
lfa1,KTOKK,STRING,
lfa1,KUNNR,STRING,
lfa1,LNRZA,STRING,
lfa1,LOEVM,STRING,
lfa1,SPERR,STRING,
lfa1,SPERM,STRING,
lfa1,SPRAS,STRING,Código do idioma
lfa1,STCD1,STRING,
lfa1,STCD2,STRING,
lfa1,STKZA,STRING,
lfa1,STKZU,STRING,
lfa1,TELBX,STRING,
lfa1,TELF1,STRING,
lfa1,TELF2,STRING,
lfa1,TELFX,STRING,
lfa1,TELTX,STRING,
lfa1,TELX1,STRING,
lfa1,XCPDK,STRING,
lfa1,XZEMP,STRING,
lfa1,VBUND,STRING,
lfa1,FISKN,STRING,
lfa1,STCEG,STRING,
lfa1,STKZN,STRING,
lfa1,SPERQ,STRING,
lfa1,GBORT,STRING,
lfa1,GBDAT,STRING,
lfa1,SEXKZ,STRING,
lfa1,KRAUS,STRING,
lfa1,REVDB,STRING,
lfa1,QSSYS,STRING,
lfa1,KTOCK,STRING,
lfa1,PFORT,STRING,
lfa1,WERKS,STRING,Centro/planta responsável
lfa1,LTSNA,STRING,
lfa1,WERKR,STRING,
lfa1,PLKAL,STRING,
lfa1,DUEFL,STRING,
lfa1,TXJCD,STRING,
lfa1,SPERZ,STRING,
lfa1,SCACD,STRING,
lfa1,SFRGR,STRING,
lfa1,LZONE,STRING,
lfa1,XLFZA,STRING,
lfa1,DLGRP,STRING,
lfa1,FITYP,STRING,
lfa1,STCDT,STRING,
lfa1,REGSS,STRING,
lfa1,ACTSS,STRING,
lfa1,STCD3,STRING,
lfa1,STCD4,STRING,
lfa1,STCD5,STRING,
lfa1,STCD6,STRING,
lfa1,IPISP,STRING,
lfa1,TAXBS,STRING,
lfa1,PROFS,STRING,
lfa1,STGDL,STRING,
lfa1,EMNFR,STRING,
lfa1,LFURL,STRING,
lfa1,J_1KFREPRE,STRING,
lfa1,J_1KFTBUS,STRING,
lfa1,J_1KFTIND,STRING,
lfa1,CONFS,STRING,
lfa1,UPDAT,STRING,
lfa1,UPTIM,STRING,
lfa1,NODEL,STRING,
lfa1,QSSYSDAT,STRING,
lfa1,PODKZB,STRING,
lfa1,FISKU,STRING,
lfa1,STENR,STRING,
lfa1,CARRIER_CONF,STRING,
lfa1,MIN_COMP,STRING,
lfa1,TERM_LI,STRING,
lfa1,CRC_NUM,STRING,
lfa1,CVP_XBLCK,STRING,
lfa1,WEORA,STRING,
lfa1,RG,STRING,
lfa1,EXP,STRING,
lfa1,UF,STRING,
lfa1,RGDATE,STRING,
lfa1,RIC,STRING,
lfa1,RNE,STRING,
lfa1,RNEDATE,STRING,
lfa1,CNAE,STRING,
lfa1,LEGALNAT,STRING,
lfa1,CRTN,STRING,
lfa1,ICMSTAXPAY,STRING,
lfa1,INDTYP,STRING,
lfa1,TDT,STRING,
lfa1,COMSIZE,STRING,
lfa1,DECREGPC,STRING,
lfa1,ALLOWANCE_TYPE,STRING,
lfa1,PAYTRSN,STRING,
lfa1,LFA1_EEW_SUPP,STRING,
lfa1,J_SC_CAPITAL,STRING,
lfa1,J_SC_CURRENCY,STRING,
lfa1,ALC,STRING,
lfa1,PMT_OFFICE,STRING,
lfa1,PPA_RELEVANT,STRING,
lfa1,SAM_UE_ID,STRING,
lfa1,SAM_EFT_IND,STRING,
lfa1,PSOFG,STRING,
lfa1,PSOIS,STRING,
lfa1,PSON1,STRING,
lfa1,PSON2,STRING,
lfa1,PSON3,STRING,
lfa1,PSOVN,STRING,
lfa1,PSOTL,STRING,
lfa1,PSOHS,STRING,
lfa1,PSOST,STRING,
lfa1,BORGR_DATUN,STRING,
lfa1,BORGR_YEAUN,STRING,
lfa1,AU_CARRYING_ENT,STRING,
lfa1,AU_IND_UNDER_18,STRING,
lfa1,AU_PAYMENT_NOT_EXCEED_75,STRING,
lfa1,AU_WHOLLY_INP_TAXED,STRING,
lfa1,AU_PARTNER_WITHOUT_GAIN,STRING,
lfa1,AU_NOT_ENTITLED_ABN,STRING,
lfa1,AU_PAYMENT_EXEMPT,STRING,
lfa1,AU_PRIVATE_HOBBY,STRING,
lfa1,AU_DOMESTIC_NATURE,STRING,
lfa1,ADDR2_STREET,STRING,
lfa1,ADDR2_HOUSE_NUM,STRING,
lfa1,ADDR2_POST,STRING,
lfa1,ADDR2_CITY,STRING,
lfa1,ADDR2_COUNTRY,STRING,
lfa1,CATEG,STRING,
lfa1,PARTNER_NAME,STRING,
lfa1,PARTNER_UTR,STRING,
lfa1,STATUS,STRING,
lfa1,VFNUM,STRING,
lfa1,VFNID,STRING,
lfa1,CRN,STRING,
lfa1,FR_OCCUPATION,STRING,
lfa1,J_1IEXCD,STRING,
lfa1,J_1IEXRN,STRING,
lfa1,J_1IEXRG,STRING,
lfa1,J_1IEXDI,STRING,
lfa1,J_1IEXCO,STRING,
lfa1,J_1ICSTNO,STRING,
lfa1,J_1ILSTNO,STRING,
lfa1,J_1IPANNO,STRING,
lfa1,J_1IEXCIVE,STRING,
lfa1,J_1ISSIST,STRING,
lfa1,J_1IVTYP,STRING,
lfa1,J_1IVENCRE,STRING,
lfa1,AEDAT,STRING,Data da última alteração
lfa1,USNAM,STRING,
lfa1,J_1ISERN,STRING,
lfa1,J_1IPANREF,STRING,
lfa1,J_1IPANVALDT,STRING,
lfa1,J_1I_CUSTOMS,STRING,
lfa1,J_1IDEDREF,STRING,
lfa1,VEN_CLASS,STRING,
lfa1,ENTPUB,STRING,
lfa1,ESCRIT,STRING,
lfa1,DVALSS,STRING,
lfa1,FRMCSS,STRING,
lfa1,CODCAE,STRING,
lfa1,AUSDIV,STRING,
lfa1,SC_CAPITAL,STRING,
lfa1,SC_CURRENCY,STRING,
lfa1,TRANSPORT_CHAIN,STRING,
lfa1,STAGING_TIME,STRING,
lfa1,SCHEDULING_TYPE,STRING,
lfa1,SUBMI_RELEVANT,STRING,
lfa1,ODQ_CHANGEMODE,STRING,
lfa1,ODQ_ENTITYCNTR,STRING,
lfa1,current_ts,STRING,
lfa1,yearCurrentTs,STRING,
lfa1,monthCurrentTs,STRING,
lfa1,dayCurrentTs,STRING,
lfa1,dataImportacao,TIMESTAMP,
makt,DI_SEQUENCE_NUMBER,LONG,
makt,DI_OPERATION_TYPE,STRING,
makt,MANDT,STRING,Cliente SAP (mandante)
makt,MATNR,STRING,
makt,SPRAS,STRING,Código do idioma
makt,MAKTX,STRING,
makt,MAKTG,STRING,
makt,ODQ_CHANGEMODE,STRING,
makt,ODQ_ENTITYCNTR,STRING,
makt,current_ts,STRING,
makt,yearCurrentTs,STRING,
makt,monthCurrentTs,STRING,
makt,dayCurrentTs,STRING,
makt,dataImportacao,TIMESTAMP,
mara,DI_SEQUENCE_NUMBER,LONG,
mara,DI_OPERATION_TYPE,STRING,
mara,MANDT,STRING,Cliente SAP (mandante)
mara,MATNR,STRING,
mara,ERSDA,STRING,
mara,CREATED_AT_TIME,STRING,
mara,ERNAM,STRING,Usuário que criou o registro
mara,LAEDA,STRING,
mara,AENAM,STRING,Usuário que alterou o registro
mara,VPSTA,STRING,
mara,PSTAT,STRING,
mara,LVORM,STRING,
mara,MTART,STRING,
mara,MBRSH,STRING,
mara,MATKL,STRING,
mara,BISMT,STRING,
mara,MEINS,STRING,
mara,BSTME,STRING,
mara,ZEINR,STRING,
mara,ZEIAR,STRING,
mara,ZEIVR,STRING,
mara,ZEIFO,STRING,
mara,AESZN,STRING,
mara,BLATT,STRING,
mara,BLANZ,STRING,
mara,FERTH,STRING,
mara,FORMT,STRING,
mara,GROES,STRING,
mara,WRKST,STRING,
mara,NORMT,STRING,
mara,LABOR,STRING,
mara,EKWSL,STRING,
mara,BRGEW,STRING,
mara,NTGEW,STRING,
mara,GEWEI,STRING,
mara,VOLUM,STRING,
mara,VOLEH,STRING,
mara,BEHVO,STRING,
mara,RAUBE,STRING,
mara,TEMPB,STRING,
mara,DISST,STRING,
mara,TRAGR,STRING,
mara,STOFF,STRING,
mara,SPART,STRING,
mara,KUNNR,STRING,
mara,EANNR,STRING,
mara,WESCH,STRING,
mara,BWVOR,STRING,
mara,BWSCL,STRING,
mara,SAISO,STRING,
mara,ETIAR,STRING,
mara,ETIFO,STRING,
mara,ENTAR,STRING,
mara,EAN11,STRING,
mara,NUMTP,STRING,
mara,LAENG,STRING,
mara,BREIT,STRING,
mara,HOEHE,STRING,
mara,MEABM,STRING,
mara,PRDHA,STRING,
mara,AEKLK,STRING,
mara,CADKZ,STRING,
mara,QMPUR,STRING,
mara,ERGEW,STRING,
mara,ERGEI,STRING,
mara,ERVOL,STRING,
mara,ERVOE,STRING,
mara,GEWTO,STRING,
mara,VOLTO,STRING,
mara,VABME,STRING,
mara,KZREV,STRING,
mara,KZKFG,STRING,
mara,XCHPF,STRING,
mara,VHART,STRING,
mara,FUELG,STRING,
mara,STFAK,STRING,
mara,MAGRV,STRING,
mara,BEGRU,STRING,
mara,DATAB,STRING,
mara,LIQDT,STRING,
mara,SAISJ,STRING,
mara,PLGTP,STRING,
mara,MLGUT,STRING,
mara,EXTWG,STRING,
mara,SATNR,STRING,
mara,ATTYP,STRING,
mara,KZKUP,STRING,
mara,KZNFM,STRING,
mara,PMATA,STRING,
mara,MSTAE,STRING,
mara,MSTAV,STRING,
mara,MSTDE,STRING,
mara,MSTDV,STRING,
mara,TAKLV,STRING,
mara,RBNRM,STRING,
mara,MHDRZ,STRING,
mara,MHDHB,STRING,
mara,MHDLP,STRING,
mara,INHME,STRING,
mara,INHAL,STRING,
mara,VPREH,STRING,
mara,ETIAG,STRING,
mara,INHBR,STRING,
mara,CMETH,STRING,
mara,CUOBF,STRING,
mara,KZUMW,STRING,
mara,KOSCH,STRING,
mara,SPROF,STRING,
mara,NRFHG,STRING,
mara,MFRPN,STRING,
mara,MFRNR,STRING,
mara,BMATN,STRING,
mara,MPROF,STRING,
mara,KZWSM,STRING,
mara,SAITY,STRING,
mara,PROFL,STRING,
mara,IHIVI,STRING,
mara,ILOOS,STRING,
mara,SERLV,STRING,
mara,KZGVH,STRING,
mara,XGCHP,STRING,
mara,KZEFF,STRING,
mara,COMPL,STRING,
mara,IPRKZ,STRING,
mara,RDMHD,STRING,
mara,PRZUS,STRING,
mara,MTPOS_MARA,STRING,
mara,BFLME,STRING,
mara,MATFI,STRING,
mara,CMREL,STRING,
mara,BBTYP,STRING,
mara,SLED_BBD,STRING,
mara,GTIN_VARIANT,STRING,
mara,GENNR,STRING,
mara,RMATP,STRING,
mara,GDS_RELEVANT,STRING,
mara,WEORA,STRING,
mara,HUTYP_DFLT,STRING,
mara,PILFERABLE,STRING,
mara,WHSTC,STRING,
mara,WHMATGR,STRING,
mara,HNDLCODE,STRING,
mara,HAZMAT,STRING,
mara,HUTYP,STRING,
mara,TARE_VAR,STRING,
mara,MAXC,STRING,
mara,MAXC_TOL,STRING,
mara,MAXL,STRING,
mara,MAXB,STRING,
mara,MAXH,STRING,
mara,MAXDIM_UOM,STRING,
mara,HERKL,STRING,
mara,MFRGR,STRING,
mara,QQTIME,STRING,
mara,QQTIMEUOM,STRING,
mara,QGRP,STRING,
mara,SERIAL,STRING,
mara,PS_SMARTFORM,STRING,
mara,LOGUNIT,STRING,
mara,CWQREL,STRING,
mara,CWQPROC,STRING,
mara,CWQTOLGR,STRING,
mara,ADPROF,STRING,
mara,IPMIPPRODUCT,STRING,
mara,ALLOW_PMAT_IGNO,STRING,
mara,MEDIUM,STRING,
mara,COMMODITY,STRING,
mara,ANIMAL_ORIGIN,STRING,
mara,TEXTILE_COMP_IND,STRING,
mara,LAST_CHANGED_TIME,STRING,
mara,MATNR_EXTERNAL,STRING,
mara,CHML_CMPLNC_RLVNCE_IND,STRING,
mara,LOGISTICAL_MAT_CATEGORY,STRING,
mara,SALES_MATERIAL,STRING,
mara,IDENTIFICATION_TAG_TYPE,STRING,
mara,SGT_CSGR,STRING,
mara,SGT_COVSA,STRING,
mara,SGT_STAT,STRING,
mara,SGT_SCOPE,STRING,
mara,SGT_REL,STRING,
mara,ANP,STRING,
mara,PSM_CODE,STRING,
mara,FSH_MG_AT1,STRING,
mara,FSH_MG_AT2,STRING,
mara,FSH_MG_AT3,STRING,
mara,FSH_SEALV,STRING,
mara,FSH_SEAIM,STRING,
mara,FSH_SC_MID,STRING,
mara,DUMMY_PRD_INCL_EEW_PS,STRING,
mara,SCM_MATID_GUID16,STRING,
mara,SCM_MATID_GUID22,STRING,
mara,SCM_MATURITY_DUR,STRING,
mara,SCM_SHLF_LFE_REQ_MIN,STRING,
mara,SCM_SHLF_LFE_REQ_MAX,STRING,
mara,SCM_PUOM,STRING,
mara,RMATP_PB,STRING,
mara,PROD_SHAPE,STRING,
mara,MO_PROFILE_ID,STRING,
mara,OVERHANG_TRESH,STRING,
mara,BRIDGE_TRESH,STRING,
mara,BRIDGE_MAX_SLOPE,STRING,
mara,HEIGHT_NONFLAT,STRING,
mara,HEIGHT_NONFLAT_UOM,STRING,
mara,SCM_KITCOMP,STRING,
mara,SCM_PROD_PAOOPT,STRING,
mara,SCM_BOD_DEPLVL,STRING,
mara,SCM_RESTRICT_INVBAL,STRING,
mara,SCM_DRP_GL_STOCK,STRING,
mara,SCM_EXCL_EXPEDITE,STRING,
mara,PACKCODE,STRING,
mara,DG_PACK_STATUS,STRING,
mara,SRV_DURA,STRING,
mara,SRV_DURA_UOM,STRING,
mara,SRV_SERWI,STRING,
mara,SRV_ESCAL,STRING,
mara,SOM_CYCLE,STRING,
mara,SOM_CYCLE_RULE,STRING,
mara,SOM_TC_SCHEMA,STRING,
mara,SOM_CTR_AUTORENEWAL,STRING,
mara,MCOND,STRING,
mara,RETDELC,STRING,
mara,LOGLEV_RETO,STRING,
mara,NSNID,STRING,
mara,ICFA,STRING,
mara,RIC_ID,STRING,
mara,DFS_SENSITIVITY_KEY,STRING,
mara,DFS_MFRP2,STRING,
mara,OVLPN,STRING,
mara,ADSPC_SPC,STRING,
mara,VARID,STRING,
mara,MSBOOKPARTNO,STRING,
mara,TOLERANCE_TYPE,STRING,
mara,DPCBT,STRING,
mara,XGRDT,STRING,
mara,IMATN,STRING,
mara,PICNUM,STRING,
mara,BSTAT,STRING,
mara,COLOR_ATINN,STRING,
mara,SIZE1_ATINN,STRING,
mara,SIZE2_ATINN,STRING,
mara,COLOR,STRING,
mara,SIZE1,STRING,
mara,SIZE2,STRING,
mara,FREE_CHAR,STRING,
mara,CARE_CODE,STRING,
mara,BRAND_ID,STRING,
mara,FIBER_CODE1,STRING,
mara,FIBER_PART1,STRING,
mara,FIBER_CODE2,STRING,
mara,FIBER_PART2,STRING,
mara,FIBER_CODE3,STRING,
mara,FIBER_PART3,STRING,
mara,FIBER_CODE4,STRING,
mara,FIBER_PART4,STRING,
mara,FIBER_CODE5,STRING,
mara,FIBER_PART5,STRING,
mara,FASHGRD,STRING,
mara,ODQ_CHANGEMODE,STRING,
mara,ODQ_ENTITYCNTR,STRING,
mara,current_ts,STRING,
mara,yearCurrentTs,STRING,
mara,monthCurrentTs,STRING,
mara,dayCurrentTs,STRING,
mara,dataImportacao,TIMESTAMP,
marc,DI_SEQUENCE_NUMBER,LONG,
marc,DI_OPERATION_TYPE,STRING,
marc,MANDT,STRING,Cliente SAP (mandante)
marc,MATNR,STRING,
marc,WERKS,STRING,Centro/planta responsável
marc,PSTAT,STRING,
marc,LVORM,STRING,
marc,BWTTY,STRING,
marc,XCHAR,STRING,
marc,MMSTA,STRING,
marc,MMSTD,STRING,
marc,MAABC,STRING,
marc,KZKRI,STRING,
marc,EKGRP,STRING,
marc,AUSME,STRING,
marc,DISPR,STRING,
marc,DISMM,STRING,
marc,DISPO,STRING,
marc,KZDIE,STRING,
marc,PLIFZ,STRING,
marc,WEBAZ,STRING,
marc,PERKZ,STRING,
marc,AUSSS,STRING,
marc,DISLS,STRING,
